jid,formula,spg,dim,norb,nk,group,band,rank,W_band,W_group_max,W_span,d_iso,M_trg,lam,nphi,unif,Emid,M_manifold_diag,lam_manifold_diag,Tc_R1.00,binds_R1.00,cap_R1.00,U_R1.00,Tc_R0.85,binds_R0.85,cap_R0.85,U_R0.85,Tc_R0.55,binds_R0.55,cap_R0.55,U_R0.55,efermi,group_Emin,group_Emax,ef_inside,filling,band_Emin,band_Emax,ef_status,lamM
JVASP-6115,AlI3,2,2,64,40,50-51,51,2,0.3021050360586358,0.3031685871052303,0.3039777254979852,0.20938861011141474,2.0945113360939045,0.049152811389559126,20.41071131308502,0.08914112403198725,-0.8858975832389777,0.5563748980299288,0.04905386945940425,14.929326558098682,amp,iso,0.10469430505570737,14.929326558098682,amp,iso,0.10469430505570737,14.929326558098682,amp,iso,0.10469430505570737,-4.4452,-1.0691447816717798,-0.7651670561737947,False,0.0,-1.067272092232438,-0.7651670561737947,fail_ef_outside,0.10295112065631717
JVASP-6118,TiI3,25,2,72,40,0-1,0,2,0.3679097349714482,0.36790973497145707,0.3689481984707452,0.0700334900407995,0.8100328915027042,0.11892354127479951,8.90918265215364,0.21222251417611132,-15.885825698056967,0.702049117626695,0.08791872803207017,12.081264786367656,amp,iso,0.03501674502039975,12.081264786367656,amp,iso,0.03501674502039975,12.081264786367656,amp,iso,0.03501674502039975,-2.3594,-16.050596850694973,-15.681648652224228,False,1.0,-16.050596850694973,-15.682687115723516,fail_ef_outside,0.09633198000656704
JVASP-6118,TiI3,25,2,72,40,0-1,1,2,0.3675414899535454,0.36790973497145707,0.3689481984707452,0.0700334900407995,0.8121733273656047,0.11751009431897486,8.998793219697763,0.20803694498659817,-15.88400435303186,0.702049117626695,0.08791872803207017,11.937674823003341,amp,iso,0.03501674502039975,11.937674823003341,amp,iso,0.03501674502039975,11.937674823003341,amp,iso,0.03501674502039975,-2.3594,-16.050596850694973,-15.681648652224228,False,1.0,-16.049190142177782,-15.681648652224228,fail_ef_outside,0.09543856430208784
JVASP-6307,MgPSe3,147,2,80,40,0-1,0,2,0.17673727784980997,0.17747648056421994,0.1775756346686599,0.8883350856757382,6.083473807059454,0.0659369778945535,15.170696953956947,0.09726986040914738,-18.47823897138343,0.030146448298272878,0.06593209367409023,84.96589840663177,amp,iso,0.4441675428378691,84.96589840663177,amp,iso,0.4441675428378691,34.432641375545785,amp,adiab,0.18,-3.6839,-18.593045343872888,-18.415469709204228,False,1.0,-18.593045343872888,-18.41630806602308,fail_ef_outside,0.4011258779381744
JVASP-6307,MgPSe3,147,2,80,40,0-1,1,2,0.1774764805642306,0.17747648056421994,0.1775756346686599,0.8883350856757382,6.0835674129290656,0.065948677300945,15.168643444250584,0.09739585092947016,-18.47769105811152,0.030146448298272878,0.06593209367409023,84.98097417453347,amp,iso,0.4441675428378691,84.98097417453347,amp,iso,0.4441675428378691,34.43875086793456,amp,adiab,0.18,-3.6839,-18.593045343872888,-18.415469709204228,False,1.0,-18.592946189768448,-18.415469709204228,fail_ef_outside,0.4012032241538038
JVASP-6307,MgPSe3,147,2,80,40,2-3,2,2,0.1986804028902398,0.19895802845092803,0.1990192131903541,0.8883350856757382,2.5307101851073925,0.053640821056197566,19.1837731287739,0.05822589061420924,-17.39929943792082,0.01542432946942307,0.04790593853271805,69.12116232560402,amp,iso,0.4441675428378691,69.12116232560402,amp,iso,0.4441675428378691,28.011522722069444,amp,adiab,0.18,-3.6839,-17.52713462352849,-17.328115410338135,False,1.0,-17.52713462352849,-17.328454220638275,fail_ef_outside,0.13574937218444227
JVASP-6307,MgPSe3,147,2,80,40,2-3,3,2,0.19895802845096,0.19895802845092803,0.1990192131903541,0.8883350856757382,2.53056962334348,0.0536518866360962,19.181442414918074,0.05814144676703467,-17.399088514810018,0.01542432946942307,0.04790593853271805,69.13542134940978,amp,iso,0.4441675428378691,69.13542134940978,amp,iso,0.4441675428378691,28.017301226884623,amp,adiab,0.18,-3.6839,-17.52713462352849,-17.328115410338135,False,1.0,-17.527073438789063,-17.328115410338135,fail_ef_outside,0.13576983455637304
JVASP-6307,MgPSe3,147,2,80,40,14-15,14,2,0.3646358836879724,0.365106541765849,0.3651581407255211,1.3661314951367043,4.928413137487613,0.04016983032364964,25.070829512535482,0.07951349929896089,-11.618940387510634,0.032641964084804645,0.039295898839738434,79.60334205527718,amp,iso,0.6830657475683521,58.26916540512927,amp,adiab,0.5,20.97689954584654,amp,adiab,0.18,-3.6839,-11.838652688775493,-11.473494548049972,False,1.0,-11.838652688775493,-11.474016805087514,fail_ef_outside,0.19797351949772318
JVASP-6307,MgPSe3,147,2,80,40,14-15,15,2,0.3651065417658721,0.365106541765849,0.3651581407255211,1.3661314951367043,4.928694485908741,0.04017893161679412,25.065594289386848,0.07984280344705619,-11.618753542563523,0.032641964084804645,0.039295898839738434,79.6213778135935,amp,iso,0.6830657475683521,58.28236747124116,amp,adiab,0.5,20.981652289646817,amp,adiab,0.18,-3.6839,-11.838652688775493,-11.473494548049972,False,1.0,-11.838601089815821,-11.473494548049972,fail_ef_outside,0.19802967870939753
JVASP-6313,AlSiTe3,162,2,80,40,14-15,14,2,0.2630030751426631,0.26300307514266485,0.26323509211056795,0.4107520187445264,6.0271972921504915,0.05574699653771609,17.960522518152978,0.09496230469027957,-8.584463772079946,0.6752125947740402,0.055756384458277394,33.21543779201578,amp,iso,0.2053760093722632,33.21543779201578,amp,iso,0.2053760093722632,29.111378786826776,amp,adiab,0.18,-2.4661,-8.68343895911083,-8.420203867000263,False,1.0,-8.68343895911083,-8.420435883968166,fail_ef_outside,0.3359981465776452
JVASP-6313,AlSiTe3,162,2,80,40,14-15,15,2,0.2601214557882887,0.26300307514266485,0.26323509211056795,0.4107520187445264,6.027581878645914,0.05576622965359891,17.954084305593167,0.09505743225379756,-8.58268213684488,0.6752125947740402,0.055756384458277394,33.22689735762162,amp,iso,0.2053760093722632,33.22689735762162,amp,iso,0.2053760093722632,29.121422422475145,amp,adiab,0.18,-2.4661,-8.68343895911083,-8.420203867000263,False,1.0,-8.680325322788555,-8.420203867000263,fail_ef_outside,0.3361355153004392
JVASP-6319,CrSiTe3,162,2,88,40,14-15,14,2,0.09825166704000132,0.11564731968215547,0.1683135851754738,1.370290710305806,0.2785790461871265,0.07887368095433414,12.685009610180833,0.13159434050887886,-8.471485760171234,0.5514056706385886,0.039608562460684546,156.777459731221,amp,iso,0.685145355152903,114.41182411302574,amp,adiab,0.5,41.188256680689264,amp,adiab,0.18,-2.0384,-8.504971383370245,-8.336657798194771,False,1.0,-8.504971383370245,-8.406719716330235,fail_ef_outside,0.02197255480952613
JVASP-6319,CrSiTe3,162,2,88,40,14-15,15,2,0.11564731968215902,0.11564731968215547,0.1683135851754738,1.370290710305806,0.27474027191912775,0.07950970042013719,12.581446776173417,0.12550811779418336,-8.41650988744195,0.5514056706385886,0.039608562460684546,158.04167759175093,amp,iso,0.685145355152903,115.33441510121672,amp,adiab,0.5,41.520389436438016,amp,adiab,0.18,-2.0384,-8.504971383370245,-8.336657798194771,False,1.0,-8.452305117876927,-8.336657798194771,fail_ef_outside,0.021844516713636877
JVASP-6352,ScAgP2Se6,149,2,88,40,0-1,0,2,0.2132039744655181,0.2262356608676157,0.24028030669911615,0.762491709034542,6.247150858294686,0.07718845095379998,12.956982748877492,0.11308614242548869,-18.446748574789755,0.028303023817193705,0.07737714874167041,85.37412223882751,amp,iso,0.381245854517271,85.37412223882751,amp,iso,0.381245854517271,40.30822059021966,amp,adiab,0.18,-3.4302,-18.55954121395736,-18.319260907258244,False,1.0,-18.55954121395736,-18.346337239491834,fail_ef_outside,0.4822078976264688
JVASP-6352,ScAgP2Se6,149,2,88,40,0-1,1,2,0.22623566086762992,0.2262356608676157,0.24028030669911615,0.762491709034542,6.248390114210973,0.07757622744892899,12.89217009747582,0.11350908368347111,-18.433640035391257,0.028303023817193705,0.07737714874167041,85.80302160767614,amp,iso,0.381245854517271,85.80302160767614,amp,iso,0.381245854517271,40.51071954326534,amp,adiab,0.18,-3.4302,-18.55954121395736,-18.319260907258244,False,1.0,-18.54549656812586,-18.319260907258244,fail_ef_outside,0.4847265326896698
JVASP-6352,ScAgP2Se6,149,2,88,40,2-3,2,2,0.14553659306818645,0.14576296581806858,0.1460180146124408,0.762491709034542,5.806391305074802,0.05545068643220909,18.035578562803586,0.06400267606840988,-17.462801125681075,0.015084529098720725,0.05544500958766386,61.331113958017,amp,iso,0.381245854517271,61.331113958017,amp,iso,0.381245854517271,28.95664407006149,amp,adiab,0.18,-3.4302,-17.5567691982237,-17.41075118361126,False,1.0,-17.5567691982237,-17.411232605155526,fail_ef_outside,0.32196838356040813
JVASP-6352,ScAgP2Se6,149,2,88,40,2-3,3,2,0.1457629658180899,0.14576296581806858,0.1460180146124408,0.762491709034542,5.8064537555123525,0.055453955082538475,18.034732056727186,0.06406720807749872,-17.462350531527164,0.015084529098720725,0.05544500958766386,61.33472924177162,amp,iso,0.381245854517271,61.33472924177162,amp,iso,0.381245854517271,28.95835097668912,amp,adiab,0.18,-3.4302,-17.5567691982237,-17.41075118361126,False,1.0,-17.55651414942933,-17.41075118361126,fail_ef_outside,0.3219908257470188
JVASP-6352,ScAgP2Se6,149,2,88,40,14-15,14,2,0.29662739831190343,0.3028613773828095,0.30317513747126057,1.3575457436636427,3.4892218895726943,0.053350486304132375,18.76442333869052,0.09371243571742008,-11.66356086857893,0.04683099030329883,0.05323044851634841,105.05861117252557,amp,iso,0.6787728718318213,77.38863435201915,amp,adiab,0.5,27.859908366726895,amp,adiab,0.18,-3.4302,-11.848446455762094,-11.545271318290833,False,1.0,-11.848446455762094,-11.551819057450194,fail_ef_outside,0.1861516846317269
JVASP-6352,ScAgP2Se6,149,2,88,40,14-15,15,2,0.30286137738282015,0.3028613773828095,0.30317513747126057,1.3575457436636427,3.4893911146397874,0.05338504145478275,18.7517501919074,0.09375935982754145,-11.661824049734378,0.04683099030329883,0.05323044851634841,105.12665771507235,amp,iso,0.6787728718318213,77.43875902948537,amp,adiab,0.5,27.877953250614734,amp,adiab,0.18,-3.4302,-11.848446455762094,-11.545271318290833,False,1.0,-11.848132695673643,-11.545271318290833,fail_ef_outside,0.1862812893069956
JVASP-6370,ScAgP2S6,149,2,76,40,2-3,2,2,0.3139056941458236,0.3245257467000773,0.3249343493761234,1.14089638220433,5.981007666367434,0.0694003941272303,14.409364146635284,0.10440781501260797,-11.223004082653539,0.058589019352178306,0.06941570986936275,114.85421562338506,amp,iso,0.570448191102165,100.67015498942577,amp,adiab,0.5,36.24125579619328,amp,adiab,0.18,-3.5077,-11.418512039323122,-11.093577689946999,False,1.0,-11.418512039323122,-11.1046063451773,fail_ef_outside,0.41508428932388586
