jid,formula,band,rank,d_near,d_intra,M_single,M_manifold,Tc_single,Tc_manifold,treatment,M_applied,Tc
JVASP-27971,CoCl2O8,48,2,0.014011280971702789,0.014011280971702789,0.7961243968981612,0.6446190577134612,1.6807546001254585,44.11510976343938,single,0.7961243968981612,1.6807546001254585
JVASP-27971,CoCl2O8,49,2,0.012151832012001762,0.012151832012001762,0.5866099703929571,0.14759804191830941,3.647657046227832,152.88853331880316,either,0.14759804191830941,3.647657046227832
JVASP-27971,CoCl2O8,50,2,0.012151832012001762,0.012151832012001762,0.5765762468034297,0.14759804191830941,3.687935822702717,152.88853331880316,either,0.14759804191830941,3.687935822702717
JVASP-27971,CoCl2O8,52,2,0.027087652878595492,0.027087652878595492,0.5097397469292654,0.22248016461014292,7.100522686512079,232.0724635570271,single,0.5097397469292654,7.100522686512079
JVASP-27971,CoCl2O8,53,2,0.027087652878595492,0.027087652878595492,0.5076647069709854,0.22248016461014292,6.997594602195246,232.0724635570271,single,0.5076647069709854,6.997594602195246
JVASP-27971,CoCl2O8,54,2,0.18853972420710083,0.18853972420710083,0.559395175544472,1.1625592148859518,26.638220774696084,17.853021793532523,single,0.559395175544472,26.638220774696084
JVASP-27971,CoCl2O8,55,2,0.18853972420710083,0.18853972420710083,0.6032419998680627,1.1625592148859518,21.874254738089856,17.853021793532523,single,0.6032419998680627,21.874254738089856
JVASP-27971,CoCl2O8,70,2,0.3204195472917828,0.3204195472917828,0.19800761731046235,0.3668114735234175,135.65543058707757,671.3164082953978,single,0.19800761731046235,135.65543058707757
JVASP-27971,CoCl2O8,71,2,0.3204195472917828,0.3204195472917828,0.16880665390116,0.3668114735234175,115.64978980086778,671.3164082953978,single,0.16880665390116,115.64978980086778
JVASP-27982,ZnC2S2O6F6,82,2,0.00016928137884875127,0.00016928137884875127,4.226824532261518,0.8985276898721206,0.025455079122326963,110.23836414603943,either,0.8985276898721206,0.025455079122326963
JVASP-27982,ZnC2S2O6F6,83,2,0.00016928137884875127,0.00016928137884875127,4.230792065652272,0.8985276898721206,0.024739929116826546,110.23836414603943,either,0.8985276898721206,0.024739929116826546
JVASP-28027,Bi4Te3S8,52,2,4.4708849276986484e-05,4.4708849276986484e-05,1.704134141804514,0.7306427546783802,0.0012603916507174578,3.1389594860326397,either,0.7306427546783802,0.0012603916507174578
JVASP-28027,Bi4Te3S8,53,2,4.4708849276986484e-05,4.4708849276986484e-05,1.705094173819167,0.7306427546783802,0.0012590434152428623,3.1389594860326397,either,0.7306427546783802,0.0012590434152428623
JVASP-28065,AgBiP2Se6,0,2,1.2682933476781955e-05,1.2682933476781955e-05,1.310608292518112,0.3295603959139869,0.0005535419383556033,32.35095198005149,either,0.3295603959139869,0.0005535419383556033
JVASP-28065,AgBiP2Se6,1,2,1.2682933476781955e-05,1.2682933476781955e-05,1.3107320747629396,0.3295603959139869,0.0005533818125365537,32.35095198005149,either,0.3295603959139869,0.0005533818125365537
JVASP-28065,AgBiP2Se6,2,2,5.546515347987224e-05,5.546515347987224e-05,1.086935199949785,0.4123334464864672,0.0025505956252112423,35.15702910880184,either,0.4123334464864672,0.0025505956252112423
JVASP-28065,AgBiP2Se6,3,2,5.546515347987224e-05,5.546515347987224e-05,1.0872904785068704,0.4123334464864672,0.0025515597158650813,35.15702910880184,either,0.4123334464864672,0.0025515597158650813
JVASP-28065,AgBiP2Se6,14,2,4.632765002199335e-05,4.632765002199335e-05,1.6972266823639537,0.9230430567991552,0.0016985368473492358,5.257204520544438,either,0.9230430567991552,0.0016985368473492358
JVASP-28065,AgBiP2Se6,15,2,4.632765002199335e-05,4.632765002199335e-05,1.6936498255234147,0.9230430567991552,0.00169360569370517,5.257204520544438,either,0.9230430567991552,0.00169360569370517
JVASP-28065,AgBiP2Se6,16,2,0.0006968112747802735,0.0006968112747802735,0.8039312115320482,0.3731061725292645,0.031087377160142912,35.55253277916381,either,0.3731061725292645,0.031087377160142912
JVASP-28065,AgBiP2Se6,17,2,0.0006968112747802735,0.0006968112747802735,0.8035847323239742,0.3731061725292645,0.031208163902512187,35.55253277916381,either,0.3731061725292645,0.031208163902512187
JVASP-28153,HgF,0,2,9.731856839145792e-05,9.731856839145792e-05,1.4593853756945014,0.001120729407695083,0.021360817165299643,1.1734204946581734,either,0.001120729407695083,0.021360817165299643
JVASP-28153,HgF,1,2,9.731856839145792e-05,9.731856839145792e-05,1.4594390980617686,0.001120729407695083,0.02190355127083115,1.1734204946581734,either,0.001120729407695083,0.02190355127083115
JVASP-28153,HgF,2,2,0.0002297653118521481,0.0002297653118521481,0.661280479906392,0.008178011280551121,0.027466338631255565,3.8079148008745762,either,0.008178011280551121,0.027466338631255565
JVASP-28153,HgF,3,2,0.0002297653118521481,0.0002297653118521481,0.6613821841476548,0.008178011280551121,0.027431363613357202,3.8079148008745762,either,0.008178011280551121,0.027431363613357202
JVASP-28153,HgF,4,2,6.961510536029891e-06,6.961510536029891e-06,0.6064529879635892,0.021059547148522786,0.0010172871442018945,2.759510903476108,either,0.021059547148522786,0.0010172871442018945
JVASP-28153,HgF,5,2,6.961510536029891e-06,6.961510536029891e-06,0.6066159524816949,0.021059547148522786,0.0010156369435754397,2.759510903476108,either,0.021059547148522786,0.0010156369435754397
JVASP-28153,HgF,6,2,8.370021506109993e-06,8.370021506109993e-06,1.4318260214138618,0.02550614850081857,0.0012967661273605728,3.342165640946687,either,0.02550614850081857,0.0012967661273605728
JVASP-28153,HgF,7,2,8.370021506109993e-06,8.370021506109993e-06,1.4311060917362286,0.02550614850081857,0.0012966311070878138,3.342165640946687,either,0.02550614850081857,0.0012966311070878138
JVASP-28153,HgF,12,2,1.9503712428203812e-05,1.9503712428203812e-05,1.1247592303851701,0.051076823005972154,0.002555477430649725,12.832776270550912,either,0.051076823005972154,0.002555477430649725
JVASP-28153,HgF,13,2,1.9503712428203812e-05,1.9503712428203812e-05,1.1250582857286018,0.051076823005972154,0.002544656621929107,12.832776270550912,either,0.051076823005972154,0.002544656621929107
JVASP-28153,HgF,14,2,8.590617644799181e-06,8.590617644799181e-06,1.0360811969582855,0.12774521034642056,0.0016349954411734053,9.545922787627477,either,0.12774521034642056,0.0016349954411734053
JVASP-28153,HgF,15,2,8.590617644799181e-06,8.590617644799181e-06,1.0352832208647236,0.12774521034642056,0.0016441644991635656,9.545922787627477,either,0.12774521034642056,0.0016441644991635656
JVASP-2817,K4IrO4,25,1,0.3829920971182619,0.0,0.7249269020574729,1.3324783552158173,52.626435425537856,4.797084517892119,single,0.7249269020574729,52.626435425537856
JVASP-2817,K4IrO4,26,1,0.12949792211111788,0.0,0.6081831731020036,1.1203981741347087,10.38491205304903,7.2941209741601245,single,0.6081831731020036,10.38491205304903
JVASP-2817,K4IrO4,27,1,0.12949792211111788,0.0,0.6069415979814163,1.1565014322454314,10.428352271353159,5.822459483886906,single,0.6069415979814163,10.428352271353159
JVASP-2817,K4IrO4,28,2,0.15814833629043723,0.3670838614904992,0.5720624118586557,1.1232262703850977,16.75230138408513,6.06224989666065,single,0.5720624118586557,16.75230138408513
JVASP-2817,K4IrO4,29,2,0.2869918734628225,0.3670838614904992,0.5540174019915403,1.1232262703850977,24.861403376017044,6.06224989666065,single,0.5540174019915403,24.861403376017044
JVASP-2817,K4IrO4,30,2,0.05506776063736796,0.05506776063736796,0.5706155437110139,0.9966636663578856,4.718382303830014,20.75767401386911,single,0.5706155437110139,4.718382303830014
JVASP-2817,K4IrO4,31,2,0.05506776063736796,0.05506776063736796,0.5459040374957023,0.9966636663578856,6.148135474358467,20.75767401386911,single,0.5459040374957023,6.148135474358467
JVASP-28223,FeC2O6,42,2,0.004294823203715659,0.004294823203715659,0.9583617742429453,0.49391455314836286,0.5991224616647904,61.28163887064423,either,0.49391455314836286,0.5991224616647904
JVASP-28223,FeC2O6,43,2,0.004294823203715659,0.004294823203715659,0.9596084843058461,0.49391455314836286,0.6169028278942505,61.28163887064423,either,0.49391455314836286,0.6169028278942505
JVASP-28223,FeC2O6,44,2,0.01565651057562789,0.01565651057562789,0.856011451046319,0.4224047176334193,2.9072017152739282,120.11176829479096,single,0.856011451046319,2.9072017152739282
JVASP-28223,FeC2O6,45,2,0.01565651057562789,0.01565651057562789,0.8557425205040841,0.4224047176334193,3.1073474821595064,120.11176829479096,single,0.8557425205040841,3.1073474821595064
JVASP-31361,PdSe6Cl2,0,2,0.00018245387247617373,0.00018245387247617373,2.3337584328656344,0.8235114979689631,0.014297905325413572,18.79986988742979,either,0.8235114979689631,0.014297905325413572
JVASP-31361,PdSe6Cl2,1,2,0.00018245387247617373,0.00018245387247617373,2.322600783270054,0.8235114979689631,0.014463027789812911,18.79986988742979,either,0.8235114979689631,0.014463027789812911
JVASP-31361,PdSe6Cl2,6,2,0.00022107284866201837,0.00022107284866201837,0.4175516281994621,0.5997370632990529,0.01689441355294905,19.20390268352178,either,0.4175516281994621,0.01689441355294905
JVASP-31361,PdSe6Cl2,7,2,0.00022107284866201837,0.00022107284866201837,0.4158504315811925,0.5997370632990529,0.016968604121511886,19.20390268352178,either,0.4158504315811925,0.016968604121511886
JVASP-31377,NbBr2O,44,2,3.2931127559532314e-05,3.2931127559532314e-05,1.2195090691695176,0.5366423610582466,0.0034758868818541913,81.48862853432938,either,0.5366423610582466,0.0034758868818541913
