jid,formula,spg,dim,band,W_band,M_trg,d_iso,nphi,gap_mean,unif_gap
JVASP-36451,Sr3AsP,221,3,2,0.08333530778992237,0.021113474235781117,0.6597922151995386,1.036967322320306,0.005105924563253218,0.7095709192608705
JVASP-36451,Sr3AsP,221,3,3,0.08365470667801045,0.021007176957412495,0.6597922151995386,1.0367431074976992,0.005105924563253218,0.7095709192608705
JVASP-36462,Ca3BiAs,221,3,2,0.3083962976025232,2.23932979092226,0.11244695226207835,2.162486114364971,0.007627026763294649,0.0018836165596055785
JVASP-36462,Ca3BiAs,221,3,3,0.3024986412733517,2.2394446618682573,0.11244695226207835,2.159952517133612,0.007627026763294649,0.0018836165596055785
JVASP-36463,Ca3Sb2,221,3,2,0.10883642728131537,1.445513360484986,0.8158944513796547,1.6422371713091017,0.000679257697539988,0.012571166542301544
JVASP-36463,Ca3Sb2,221,3,3,0.10866969031479456,1.4453907613030075,0.8158944513796547,1.6418732391832365,0.000679257697539988,0.012571166542301544
JVASP-36464,Ca3P2,221,3,2,0.12937943455356926,2.850766083748242,0.587038002491262,2.1322798904575655,0.0036250931914712124,0.001430677592939334
JVASP-36464,Ca3P2,221,3,3,0.14772856318142136,2.8510164959954007,0.587038002491262,2.1308722900807764,0.0036250931914712124,0.001430677592939334
JVASP-36466,Ba3BiN,221,3,1,0.2731589990764851,2.1787435880188877,6.164409176560363,4.290653371893324,0.000658061142280159,0.012350250651927167
JVASP-36473,Ba3SbN,221,3,1,0.345497732829549,2.26541111081579,5.510423823253287,2.0626093005799824,0.00042251542066050067,0.0071156113944653215
JVASP-36486,Sr3BiSb,221,3,1,0.1839934411078019,2.2325487709795064,0.14016349579390752,2.0469015274606375,0.002189680634761288,0.004195758288681638
JVASP-36493,Ba3BiP,221,3,1,0.16552076344784883,1.3365445520504131,0.05009084949760911,1.4598936080726315,0.001415973890175518,0.014698394361178237
JVASP-36495,Ca3BiSb,221,3,2,0.13040010336741137,2.7083964700205883,2.4451751982231444,2.1234516225063054,0.0013554342938166305,0.005195224192056087
JVASP-36495,Ca3BiSb,221,3,3,0.13033114226401477,2.708486196875434,2.4451751982231444,2.122941911600336,0.0013554342938166305,0.005195224192056087
JVASP-36496,Sr3BiAs,221,3,2,0.0343340519695019,0.0789258312429903,0.5143131804715404,1.0306314170961972,0.0011931046467367288,0.16570139832426556
JVASP-36496,Sr3BiAs,221,3,3,0.03432002254288857,0.07891395249403638,0.5143131804715404,1.0306292427253563,0.0011931046467367288,0.16570139832426556
JVASP-36497,Sr3BiSb,221,3,2,0.0868551075327133,2.537557396569321,2.1213923609140455,1.958931058432134,0.0017405649120227522,0.001840895985850085
JVASP-36497,Sr3BiSb,221,3,3,0.10533688531316088,2.537134730558152,2.1213923609140455,1.958067974673333,0.0017405649120227522,0.001840895985850085
JVASP-36504,Ba3BiP,221,3,2,0.031665719022041294,0.008302498438735172,1.0696173333380106,1.0073636221629794,0.00210539724780227,0.6442088769049181
JVASP-36504,Ba3BiP,221,3,3,0.03164376306281902,0.008311458190986136,1.0696173333380106,1.0073824947936734,0.00210539724780227,0.6442088769049181
JVASP-36506,Ba3BiAs,221,3,2,0.04360896310176443,0.017744486396295,0.3029469933423208,1.009301794819039,0.0027167385361570213,0.6232220734165168
JVASP-36506,Ba3BiAs,221,3,3,0.04358815589215581,0.017780134534259806,0.3029469933423208,1.009354544432309,0.0027167385361570213,0.6232220734165168
JVASP-36507,Ba3BiSb,221,3,2,0.05824838473841254,0.8422446252558389,1.246757685241894,1.2813127044217527,0.0010519878853231075,0.0038977389395627904
JVASP-36507,Ba3BiSb,221,3,3,0.05839869008202392,0.8422125237982392,1.246757685241894,1.281235382127355,0.0010519878853231075,0.0038977389395627904
JVASP-36510,Ca3BiSb,221,3,1,0.35343229853834757,2.3946850385347505,0.11253764673040045,2.4478088936602402,0.0011382396137384612,0.004465899560750741
JVASP-36511,Ba3AsN,221,3,1,0.24050664399162702,2.984303842810181,6.741246610237653,2.0370496575746486,0.00226637363818354,0.00499819370042523
JVASP-36512,Ca3Bi2,221,3,2,0.06495109041801772,2.6687080134936783,0.8904030486832708,2.0383939371115773,0.001479274818377153,0.0009961685458080858
JVASP-36512,Ca3Bi2,221,3,3,0.07000867832748181,2.6685366572168996,0.8904030486832708,2.0375604932006217,0.001479274818377153,0.0009961685458080858
JVASP-36598,HfHgO3,221,3,46,0.3033418353230459,2.7265799712017875,0.4849401874273198,2.12664638487517,0.0006397000003322391,0.0026461280389309654
JVASP-36680,CaWN3,12,3,1,0.3455805778512553,2.534422945002061,0.4385279246002387,8.979521546530613,0.0005370107058378354,0.007231503328971268
JVASP-36689,SrWN3,1,3,1,0.4111868029164385,0.6811835312303729,0.5264017640543011,9.822861246353252,0.015852470445791432,0.08213136941535397
JVASP-36700,BaWN3,12,3,1,0.21601853543267513,2.3649930509543444,0.9557446221957204,9.059992922532258,0.000866638285915651,0.010466198263640161
JVASP-37907,Ba2AgSb,225,3,1,0.41606301701014115,2.7430584529127993,3.243559706668672,8.430109853731818,0.004121037141833899,0.014039005874824751
JVASP-38100,Rb2NaTlCl6,225,3,1,0.35212244376882396,2.5249145916640625,2.129671298449134,5.882601654772717,0.00012002874055829101,0.00969851088987359
JVASP-38116,Rb2LiTlCl6,225,3,1,0.4860814542611456,2.4868003526991265,1.9434495011733963,5.822659631800258,2.350507989314776e-05,0.0071595393558371336
JVASP-38303,RbNa2Sb,225,3,1,0.44507250250768493,3.00972852038148,5.1364576989959145,2.4455757899049946,0.019176503882165293,0.010482333815374686
JVASP-38635,KF2,136,3,1,0.30549376947490003,1.3250401377900511,1.2199418514519103,8.192848049487493,0.10961718520721837,0.01609625139159134
JVASP-38635,KF2,136,3,22,0.32663753704969256,1.4321316449247699,1.3218279472686043,8.501681146488291,0.12621285395041493,0.015569044741233764
JVASP-38635,KF2,136,3,23,0.322118786090007,1.4027667805346695,1.3218279472686043,8.201910265652623,0.12621285395041493,0.015569044741233764
JVASP-38655,K2PtC2,164,3,1,0.4741009879216378,3.1764716945351767,4.719123579231811,2.993238275053419,0.0027827020536438925,0.0014731166961669115
JVASP-39092,Si2OsRu,225,3,38,0.0850236817815535,1.2657162643925834,1.0820802310867492,1.2916094858059044,0.004403800197669342,0.0025219576316103404
JVASP-39996,Ba2HgPb,225,3,12,0.39008680357400516,3.744272589157374,0.665615512243972,9.545636402091159,0.002775252980991569,0.0040194412085835
JVASP-39996,Ba2HgPb,225,3,13,0.38812376837093865,3.744059655518048,0.665615512243972,9.546074443288315,0.002775252980991569,0.0040194412085835
JVASP-40117,AgBr,216,3,1,0.23179252060415045,1.3738529463029392,10.118754597883154,1.9625303008044204,0.0022558493483953793,0.004258394319429406
JVASP-40227,Ca2AsAu,225,3,1,0.49535342086154,2.7881732719603516,4.032245721507634,8.058786583288079,0.0019726423410161057,0.003557706747350949
JVASP-40299,Sr2BiAu,225,3,1,0.35537679877749895,2.6958839403116555,4.448025716453523,6.048548683516459,0.0039257200183038035,0.0037946670014055105
JVASP-40348,TaAlFe2,225,3,42,0.4125142524046552,0.9161358038152279,0.37665421070508387,2.039788297101785,0.014197619345149015,0.0039577954612382135
JVASP-40398,Rb2Hf2O5,123,3,1,0.24381878489667397,1.9248514669966923,0.08999972914309406,2.961260138783236,0.0011900648057252944,0.00477317329728237
JVASP-40403,Be2RuAu,225,3,38,0.050033724681313174,0.019118555566166227,1.2013871221961487,1.0203499283370254,0.08375149798064216,0.9547423531113691
JVASP-40522,Ca2BiAu,225,3,1,0.44257212323389883,2.661201671977432,4.588517305893312,8.623981085512893,0.004402800105072314,0.003182740156046079
JVASP-40763,KBaP,216,3,1,0.4032058619281047,1.2410543996132208,6.1293915649232185,6.775867761270001,0.006524530134524157,0.011463199482466876
JVASP-40858,Ba2BiAu,225,3,1,0.38161783876482325,2.703548429112061,4.208453292027336,6.500047902107109,0.0032868280059580733,0.01783047849919885
JVASP-41249,HfGaRu2,225,3,42,0.2065262032336932,0.11687651657079212,1.087973319495113,1.2578759959284203,0.012469541860278646,0.14551649130210725
JVASP-41780,Ba2AsAu,225,3,1,0.40728816426131687,2.1481989461277022,3.4855340835037545,3.1382286718755465,0.0024011633934339577,0.0026636755535611096
JVASP-41892,TaAlOs2,225,3,42,0.214723702015295,0.14028978023760702,0.7444875419135535,1.0637758836959648,0.011745965432840764,0.011211610724273041
JVASP-41948,Rb2Zr2O5,123,3,1,0.10940281807858665,1.706059099401003,0.11323485016453638,2.6621280430307235,0.00024409491053069548,0.015293566301327806
JVASP-4438,CrSiTe3,148,3,14,0.19273679559260837,0.24979540779101483,1.102517693484331,14.990608553014834,0.055930554446262826,0.6653279306469664
JVASP-4438,CrSiTe3,148,3,15,0.188136184082065,0.24746320254653092,1.102517693484331,14.6882883159647,0.055930554446262826,0.6653279306469664
JVASP-4456,Nb2CS2,166,3,1,0.46665884387432044,0.17644586629766085,4.100962361043454,1.2497635971610703,0.011388326581703948,0.17726353042607385
JVASP-44705,MnSb4O12,1,3,114,0.458439324909957,0.1062726188130342,1.2409561483573412,2.7672523181554727,0.1866731272351469,0.7451165053478036
JVASP-4501,VAgP2Se6,5,3,1,0.24673869007301086,1.1729643026983723,0.7735444742071955,29.965828435772572,0.0055268003925313955,0.005192293485082777
JVASP-4501,VAgP2Se6,5,3,2,0.31197525704032536,0.6467284731860508,0.6274848274000746,26.931541938048856,0.024396826135352323,0.2541909077186185
JVASP-4501,VAgP2Se6,5,3,3,0.28821289329865607,0.6460319221156577,0.6274848274000746,25.582874728434188,0.024396826135352323,0.2541909077186185
JVASP-4501,VAgP2Se6,5,3,14,0.4479436510938646,0.7870671504939336,1.2874899153481802,18.392707735687168,0.006345207062245711,0.007124736668350743
JVASP-4501,VAgP2Se6,5,3,15,0.45181747358927904,0.7869606493758282,1.2874899153481802,18.935631370228766,0.006345207062245711,0.007124736668350743
JVASP-51203,ReRuBr,216,3,1,0.3707217142459118,1.081525718403573,9.456646949969237,3.230815640202236,0.008695390688268825,0.015088702271242729
JVASP-51208,LiTaBe,216,3,20,0.22967237741669244,0.21940987615036678,0.45528625395433053,2.3046294986971643,0.037457718265878265,0.046820101759915654
JVASP-5311,HgPS3,2,3,2,0.2777240576501221,0.19220774391082632,0.6241581222622052,22.245509585189627,0.000913154050478154,0.2926056747922503
JVASP-5311,HgPS3,2,3,3,0.27758451373907,0.19206693699309557,0.6241581222622052,22.207199086725474,0.000913154050478154,0.2926056747922503
JVASP-5314,UCl5,2,3,60,0.006501581342464258,0.6816623437865348,0.3529196815369513,19.21201129862012,0.008366718688578918,0.034375633198818395
JVASP-5314,UCl5,2,3,61,0.00894637342362059,0.6790112140018763,0.3529196815369513,20.842931469405197,0.008366718688578918,0.034375633198818395
JVASP-5335,NbSe2Cl2,2,3,4,0.14821460842754064,1.9527560034568208,0.24269399645971568,15.873166440639753,0.00015446809908704374,0.00780238129894604
JVASP-5335,NbSe2Cl2,2,3,5,0.14822763099521907,1.952973162991381,0.24269399645971568,16.002796008469417,0.00015446809908704374,0.00780238129894604
JVASP-5335,NbSe2Cl2,2,3,6,0.17718255279452677,2.076749785473165,0.24269399645971568,17.83170653967369,0.0001661467056931422,0.005464932746330232
JVASP-5335,NbSe2Cl2,2,3,7,0.1772539600544789,2.0769075865785593,0.24269399645971568,17.95666279283258,0.0001661467056931422,0.005464932746330232
JVASP-5335,NbSe2Cl2,2,3,52,0.38351795742615247,2.3169575610736093,0.2749744170126003,16.990579814518775,0.0003760422137737852,0.004472915552469617
JVASP-5335,NbSe2Cl2,2,3,53,0.3834601312100294,2.317008156429078,0.2749744170126003,17.00382815670987,0.0003760422137737852,0.004472915552469617
JVASP-5335,NbSe2Cl2,2,3,54,0.477910035761254,2.6323313243465667,0.13140332484849004,22.50147266258616,0.00030924943739680274,0.007150200210778224
JVASP-5335,NbSe2Cl2,2,3,55,0.47837162839351244,2.63252926668799,0.13140332484849004,22.476925897225613,0.00030924943739680274,0.007150200210778224
JVASP-5365,CrCl3,12,3,56,0.2605285633999497,0.9636199642225053,2.4396843286197907,2.285480471906063,0.06946010515126401,0.0035868692387251476
JVASP-5365,CrCl3,12,3,57,0.12550625381889446,0.9617513450945725,2.4396843286197907,2.2986816195393547,0.06946010515126401,0.0035868692387251476
JVASP-5365,CrCl3,12,3,58,0.3904869640492006,0.9754512287828181,2.4396843286197907,2.1873423510162797,0.09184802261576493,0.0013929595545693618
JVASP-54664,ScIr3C,221,3,1,0.4011923685466128,0.05273691213212261,3.848466426932706,1.1246222810783797,0.014543675544480085,0.786318637769625
JVASP-54890,RbW3Cl9,147,3,158,0.2705441340078054,0.6266615092421943,0.20754526724267297,25.758473698962348,0.2315352685085979,0.8316024310627206
JVASP-54890,RbW3Cl9,147,3,159,0.26507936558245593,0.6309108349994619,0.20754526724267297,23.313140570853083,0.2315352685085979,0.8316024310627206
JVASP-56172,Mg3Si8Ir3,216,3,1,0.49469396560407386,0.4604907548807128,0.48240416812235143,48.766859275814,0.0047655234094041415,0.010712311376738623
JVASP-5668,TaCl4,12,3,48,0.05382282015183937,0.1787533446232617,1.045536435554361,8.281249823591914,0.0012071615332875517,0.7905418823434482
JVASP-5668,TaCl4,12,3,49,0.05386496681790898,0.17849396082709504,1.045536435554361,8.287670421573997,0.0012071615332875517,0.7905418823434482
JVASP-5668,TaCl4,12,3,50,0.4646397591624001,0.26563364756468366,0.05743187657871074,14.92495605780755,0.000555736643251515,0.7736339217668101
JVASP-5668,TaCl4,12,3,51,0.46458487917209634,0.2658379346656797,0.05743187657871074,14.93597150276054,0.000555736643251515,0.7736339217668101
JVASP-5668,TaCl4,12,3,56,0.22353553937967696,0.42074676007676026,0.09635669328668683,17.814122479924755,0.0016043764037316454,0.06866358240774473
JVASP-5668,TaCl4,12,3,57,0.22185153233250698,0.42060041639912,0.09635669328668683,17.81828393888022,0.0016043764037316454,0.06866358240774473
JVASP-5668,TaCl4,12,3,58,0.3702433503146487,0.21791672165314782,0.178971983389272,11.277740387382519,0.024695071477504802,0.321893930021762
JVASP-5668,TaCl4,12,3,59,0.35354336445112367,0.21865450095435207,0.178971983389272,11.406959610221211,0.024695071477504802,0.321893930021762
JVASP-5668,TaCl4,12,3,60,0.42530133196773523,0.5483779953877393,0.178971983389272,13.670890498911012,0.009187318880992001,0.02474149888719429
JVASP-5668,TaCl4,12,3,61,0.40561262006123044,0.5479316510909182,0.178971983389272,13.644460941315781,0.009187318880992001,0.02474149888719429
JVASP-5743,Nb3Cl8,164,3,108,0.2029907060944609,0.42595687566853563,0.11102571442181874,25.1742264881574,0.06530924654494258,0.029622547762301957
JVASP-5743,Nb3Cl8,164,3,109,0.2850717245622447,0.43164972589300665,0.11102571442181874,23.80002669789996,0.06530924654494258,0.029622547762301957
JVASP-5743,Nb3Cl8,164,3,110,0.20240946797691883,0.42143241194925907,0.10171971687794468,24.19116741258348,0.06275164952385937,0.024969458161381516
JVASP-5743,Nb3Cl8,164,3,111,0.28939310475752134,0.42786323964690914,0.10171971687794468,22.837823253903444,0.06275164952385937,0.024969458161381516
JVASP-5839,AlSiTe3,162,3,14,0.3878474245213367,1.9916885222748002,0.33925951281611866,20.876132099748716,0.0008309084979332172,0.014702975251432389
JVASP-5839,AlSiTe3,162,3,15,0.3874851066894084,1.9918654401711704,0.33925951281611866,20.873307406306548,0.0008309084979332172,0.014702975251432389
JVASP-5887,CdBr2,164,2,4,0.39374706659481973,11.175710153283354,0.4835696389162347,17.362826143619333,0.002206122735560018,0.01873442277975004
JVASP-5887,CdBr2,164,2,5,0.3959118960085011,11.1717330863963,0.4835696389162347,17.572222600191605,0.002206122735560018,0.01873442277975004
JVASP-5905,BCl3,189,2,1,0.29163057937227244,0.01099756545907819,1.5975268289674585,6.633083672168063,0.005836334263615016,0.13407396872686383
JVASP-5905,BCl3,189,2,6,0.08126441853980104,0.0008521116158924315,1.1029417217523534,5.950332800656246,0.010005747424589444,0.03483078678352593
JVASP-5905,BCl3,189,2,7,0.10529630391489064,0.0007343410523766773,1.1029417217523534,5.949643877577819,0.010005747424589444,0.03483078678352593
JVASP-5905,BCl3,189,2,18,0.19977776132436453,0.850865487126377,1.550905149074261,2.7970942384726816,0.0006791219948385555,0.009232863749202454
JVASP-5905,BCl3,189,2,19,0.1980757995081912,0.8508619606869683,1.550905149074261,2.7966413538900667,0.0006791219948385555,0.009232863749202454
JVASP-5968,SbI3,162,2,26,0.22347902722288993,6.451865720768138,0.0844447928866705,50.941323500310126,0.00011673040430015769,0.02613287643195199
JVASP-5968,SbI3,162,2,27,0.22364949732125528,6.44982274706462,0.0844447928866705,50.94291459149445,0.00011673040430015769,0.02613287643195199
JVASP-5968,SbI3,162,2,28,0.21691136844700232,4.652631220954061,0.06774313712005853,44.92502678428807,0.00015430738905653217,0.02122376001546348
JVASP-5968,SbI3,162,2,29,0.21693100918956976,4.662009768008783,0.06774313712005853,44.93403760214338,0.00015430738905653217,0.02122376001546348
JVASP-5968,SbI3,162,2,52,0.37008482922454067,4.694549573684011,0.07739827290032197,33.46477304848551,0.00022104924038160987,0.031318750741481646
JVASP-5968,SbI3,162,2,53,0.37029018380327217,4.693464735448252,0.07739827290032197,33.46150680174753,0.00022104924038160987,0.031318750741481646
JVASP-6004,BBr3,189,2,6,0.1490228665505846,1.4835585978336743,1.9987144327190283,8.592032186230366,0.0008712531138603174,0.004430639436672662
JVASP-6004,BBr3,189,2,7,0.1494996655483476,1.4835731831466155,1.9987144327190283,8.615628978901524,0.0008712531138603174,0.004430639436672662
JVASP-6004,BBr3,189,2,8,0.1426931454832534,2.23074914379626,0.052937876282721064,14.980785662692712,0.0021195641712743376,0.009092834075981224
JVASP-6004,BBr3,189,2,9,0.14507805102545035,2.227466682702297,0.052937876282721064,14.968904120926751,0.0021195641712743376,0.009092834075981224
JVASP-6004,BBr3,189,2,10,0.2207581845260922,2.475848777222089,0.052937876282721064,13.23654350281359,0.0019661553503414896,0.006626589809658807
JVASP-6004,BBr3,189,2,11,0.22154080069388193,2.4825804347472484,0.052937876282721064,13.217546442755562,0.0019661553503414896,0.006626589809658807
JVASP-6004,BBr3,189,2,12,0.11320567379375746,0.011589069565244286,0.9114256233580793,6.103947546959728,0.0031824887471124264,0.09308727571391587
JVASP-6004,BBr3,189,2,13,0.10655233633245942,0.011468472685462517,0.9114256233580793,6.1044137288397575,0.0031824887471124264,0.09308727571391587
JVASP-6004,BBr3,189,2,22,0.4536191617008951,3.8126587972034423,0.20505626887194772,8.122536472223493,0.006559765143435079,0.00034532618055255486
JVASP-6004,BBr3,189,2,23,0.44795317135728663,3.7630285330891526,0.20505626887194772,8.097599228383219,0.006559765143435079,0.00034532618055255486
JVASP-6004,BBr3,189,2,24,0.24591227367029767,0.5118517694431997,1.5689365686397556,2.96944075419602,0.0015661343321064774,0.0030667667399157843
JVASP-6004,BBr3,189,2,25,0.24596439575621698,0.5118348996220445,1.5689365686397556,2.9670033634338715,0.0015661343321064774,0.0030667667399157843
JVASP-6004,BBr3,189,2,26,0.43194541061409514,1.4444767002029049,0.7444724185054055,15.720246558045753,0.011230843173214553,0.0035389797883102854
JVASP-6004,BBr3,189,2,27,0.4494999859275996,1.4454935716699844,0.7444724185054055,15.749336395757323,0.011230843173214553,0.0035389797883102854
JVASP-60236,Nb2O5,12,2,28,0.1289853675893795,3.1987007876222826,0.16031530748715728,8.756007317432953,0.0002661225892805863,0.005045987012787686
JVASP-60236,Nb2O5,12,2,29,0.12875047340024803,3.195791616987501,0.16031530748715728,8.764413219871368,0.0002661225892805863,0.005045987012787686
JVASP-60236,Nb2O5,12,2,30,0.3882794040420787,3.200039425044404,0.8396894314981833,5.900678565692111,0.0003080817420105944,0.0017633843211695879
JVASP-60236,Nb2O5,12,2,31,0.38816255379932674,3.2003915424906593,0.8396894314981833,5.897206739514075,0.0003080817420105944,0.0017633843211695879
JVASP-60236,Nb2O5,12,2,32,0.3123389576805762,2.7360852256718373,0.2592063220968779,9.681063105925636,0.0004850431330329763,0.008322716879622008
JVASP-60236,Nb2O5,12,2,33,0.31221506706925295,2.7346995615683323,0.2592063220968779,9.685983114059148,0.0004850431330329763,0.008322716879622008
JVASP-60237,Te2Au,164,2,8,0.4899367709486304,2.991788113588906,0.13103912814627083,18.297580409525608,0.0021724835099558746,0.054823966354377134
JVASP-60237,Te2Au,164,2,9,0.48833840015846874,2.990813494447446,0.13103912814627083,18.256421426742293,0.0021724835099558746,0.054823966354377134
JVASP-60237,Te2Au,164,2,10,0.34725953704849744,3.8828175343172644,0.06632004814301062,15.886141861986044,0.0029992682048622637,0.023696709740738165
JVASP-60237,Te2Au,164,2,11,0.3450006612012828,3.891904323273893,0.06632004814301062,15.883185446800447,0.0029992682048622637,0.023696709740738165
JVASP-60241,Ge3Sb2O9,174,2,16,0.09493369093682524,2.554898796211477,0.06277649042662503,35.29837474453497,0.015544959061875642,0.0055619092063491
JVASP-60241,Ge3Sb2O9,174,2,17,0.11737609782018055,2.52963991544176,0.06277649042662503,34.79569122941566,0.015544959061875642,0.0055619092063491
JVASP-60241,Ge3Sb2O9,174,2,18,0.31276190358345346,2.4759980000017343,0.1466032036074445,12.790042572020303,0.0043233744097010505,0.006749468409735531
JVASP-60241,Ge3Sb2O9,174,2,19,0.3214128164754815,2.470714995298551,0.1466032036074445,12.880151347124636,0.0043233744097010505,0.006749468409735531
JVASP-60241,Ge3Sb2O9,174,2,20,0.138301142076231,3.2596028618181423,0.32571929751357587,43.41715583239465,0.00501050653462189,0.022131346206311808
JVASP-60241,Ge3Sb2O9,174,2,21,0.1417093942268952,3.258277195336939,0.32571929751357587,43.351461952246616,0.00501050653462189,0.022131346206311808
JVASP-60241,Ge3Sb2O9,174,2,56,0.036535713331755204,4.334540029567212,0.25746994888299035,35.219298312513345,0.003241940865624743,0.0006014076246458556
JVASP-60241,Ge3Sb2O9,174,2,57,0.037322807774690325,4.3355896722301885,0.25746994888299035,35.103920064136354,0.003241940865624743,0.0006014076246458556
JVASP-60241,Ge3Sb2O9,174,2,58,0.39740162655985656,2.1580106438837037,0.1415618394922985,17.97896074718708,0.07811335585432279,0.0025244757187925034
JVASP-60241,Ge3Sb2O9,174,2,59,0.30157311730671,2.34750768329408,0.1415618394922985,17.824258953402243,0.07811335585432279,0.0025244757187925034
JVASP-60261,CuBr,187,2,1,0.1119253461903682,0.07184309069161104,9.622117407795615,3.151234308609692,0.006542902011957226,0.4342223762916368
JVASP-60261,CuBr,187,2,6,0.029585171270997357,1.8474124999724593,0.6936962074276636,2.8738962637354915,0.011438529989485849,0.0004256618736069688
JVASP-60261,CuBr,187,2,7,0.057514202984720875,1.8453758684622081,0.6936962074276636,2.877260581127709,0.011438529989485849,0.0004256618736069688
JVASP-60280,UBr4,12,2,14,0.03238240302937356,0.4889615201529786,0.4008938663529982,7.558017610462052,0.042539409630693914,0.0670184727475531
JVASP-60280,UBr4,12,2,15,0.06996364071238048,0.49032308792434354,0.4008938663529982,7.7163065676176075,0.042539409630693914,0.0670184727475531
JVASP-60280,UBr4,12,2,64,0.06151349469944023,0.9411458242249797,0.05205328388039643,16.29198122499586,0.06532867455382407,0.021375464026386487
JVASP-60280,UBr4,12,2,65,0.03716664041581108,1.1319198489739042,0.05205328388039643,14.862736499536437,0.06532867455382407,0.021375464026386487
JVASP-6031,MnI2,164,2,24,0.20889686833684684,1.5666119579413924,0.3251273185507546,4.556873226550047,0.13378211590865588,0.08951463059295177
JVASP-6031,MnI2,164,2,25,0.2512683456549829,1.5096056318707562,0.3251273185507546,5.624115571241764,0.13378211590865588,0.08951463059295177
JVASP-6034,CoBr2,164,2,24,0.4842784354252143,1.8547584123123317,0.7878675366890473,6.7265830333878505,0.18875416417392543,0.08985145259784487
JVASP-6034,CoBr2,164,2,25,0.39573315898785344,1.7891215056934504,0.7878675366890473,7.216985271096817,0.18875416417392543,0.08985145259784487
JVASP-60349,Ta3SBr7,8,2,4,0.03128521405698237,1.3339769440955087,0.1815705186922969,4.451782344770202,0.01516515311644051,0.007255656104606392
JVASP-60349,Ta3SBr7,8,2,5,0.04808523889315097,1.309060227995598,0.1815705186922969,4.640824114476708,0.01516515311644051,0.007255656104606392
JVASP-60349,Ta3SBr7,8,2,6,0.08337131351148486,0.8884355298839974,0.07582616220774696,11.538965484907378,0.00865965531887355,0.023232320211521027
JVASP-60349,Ta3SBr7,8,2,7,0.09850209331882809,0.9382322913629243,0.07582616220774696,11.425835297010456,0.00865965531887355,0.023232320211521027
JVASP-60349,Ta3SBr7,8,2,12,0.22251534885658053,0.1406431191523244,2.6278632604264693,5.3378049201927995,0.07551616057116094,0.643614882309723
JVASP-60349,Ta3SBr7,8,2,13,0.2259243315796784,0.2388622530204898,2.6278632604264693,4.92994993648615,0.07551616057116094,0.643614882309723
JVASP-60349,Ta3SBr7,8,2,62,0.10524315055344768,0.9725845355896056,0.35741639055950314,32.94123356331804,0.019650547601183736,0.04828329856117941
JVASP-60349,Ta3SBr7,8,2,63,0.10582879387174593,0.9777607464683513,0.35741639055950314,33.853018167058636,0.019650547601183736,0.04828329856117941
JVASP-60349,Ta3SBr7,8,2,68,0.11920910634476423,1.18002775531997,0.668047543484791,18.846806141190616,0.036134794446678595,0.020206568883808652
JVASP-60349,Ta3SBr7,8,2,69,0.1335099227866896,1.1918355972517287,0.668047543484791,18.930621708049465,0.036134794446678595,0.020206568883808652
JVASP-60389,CrGeTe3,162,2,14,0.06975877112360607,0.31559474156217104,1.3715417159827368,11.675021359638745,0.05376232752802837,0.7161767367106757
JVASP-60389,CrGeTe3,162,2,15,0.07411194374517827,0.310255884071959,1.3715417159827368,11.40152553075418,0.05376232752802837,0.7161767367106757
JVASP-60391,CoH2SeO4,1,2,82,0.301248588029686,0.3473495313548906,0.19318977265194892,6.64557379358734,0.06362276648343128,0.6400626337850921
JVASP-60391,CoH2SeO4,1,2,83,0.28709324318078977,0.3422689083192456,0.19318977265194892,6.614277794437357,0.06362276648343128,0.6400626337850921
JVASP-60443,CrCl3,162,2,37,0.10505667565926036,2.506281573896481,0.06205102975625998,14.669310675412884,0.03851446893114207,0.03370023531724897
JVASP-60443,CrCl3,162,2,38,0.1002296486557297,2.414809327379376,0.06205102975625998,11.92606381250488,0.03851446893114207,0.03370023531724897
JVASP-60443,CrCl3,162,2,56,0.1560473327758718,1.0604326276135272,1.041016063195333,2.256679507328247,0.09220306281258957,0.01077504873061245
JVASP-60443,CrCl3,162,2,57,0.11733166579911192,1.0604778650256863,1.041016063195333,2.27383016949073,0.09220306281258957,0.01077504873061245
JVASP-60525,VAgP2Se6,5,2,1,0.228276049708235,1.8102773041880966,0.8312270810930258,26.588550383762758,0.0009254867770474529,0.010557708292823697
JVASP-60525,VAgP2Se6,5,2,2,0.23794994850054962,0.3589033544654936,0.7256441584492457,21.01722004425618,0.013727577436352606,0.9060812862336978
JVASP-60525,VAgP2Se6,5,2,3,0.23836386094833983,0.3569822075036695,0.7256441584492457,21.390096815830027,0.013727577436352606,0.9060812862336978
JVASP-60525,VAgP2Se6,5,2,14,0.41008410045074584,0.28790322330851975,1.317286896349323,16.333879407833667,0.01589207888273249,0.5537817102242494
JVASP-60525,VAgP2Se6,5,2,15,0.40680458521542207,0.2866421879570429,1.317286896349323,16.325567992427054,0.01589207888273249,0.5537817102242494
JVASP-60525,VAgP2Se6,5,2,61,0.07958742824971976,0.9961504977493691,0.0826734084681866,4.573431091336242,0.10286808638379898,0.03744791612755949
JVASP-60525,VAgP2Se6,5,2,62,0.14153564799386142,0.9123441094973083,0.0826734084681866,8.237287086431856,0.10286808638379898,0.03744791612755949
JVASP-60529,Li2UBr6,162,2,53,0.23217309217395732,1.9473424905717183,0.05224612334740408,4.069778910681756,0.06593896242759965,0.005451960209661765
