jid,formula,band,norb,dim,M_naive,M_min,ratio,centres,status
JVASP-36680,CaWN3,0,84,3,2.5343584723093766,2.12731182150832,0.8393886834682291,minus,OK
JVASP-36680,CaWN3,1,84,3,2.534422945002061,2.1273212055816937,0.8393710330696063,minus,OK
JVASP-36689,SrWN3,0,84,3,0.6747326678888252,0.6945351800425725,1.0293486785154593,minus,OK
JVASP-36689,SrWN3,1,84,3,0.6811835312303729,0.7014598981008041,1.0297663785761342,minus,OK
JVASP-36700,BaWN3,0,84,3,2.3649647729597048,1.9260262592177257,0.8143995552235408,minus,OK
JVASP-36700,BaWN3,1,84,3,2.3649930509543444,1.9260286370892694,0.8143908229717884,minus,OK
JVASP-37907,Ba2AgSb,0,44,3,2.743141846018589,2.7271589929189526,0.9941735229175866,minus,OK
JVASP-37907,Ba2AgSb,1,44,3,2.7430584529127993,2.726695770349523,0.9940348764548197,minus,OK
JVASP-38100,Rb2NaTlCl6,0,76,3,2.524948042762192,2.271559894521878,0.8996461931299315,minus,OK
JVASP-38100,Rb2NaTlCl6,1,76,3,2.5249145916640625,2.27154664916072,0.8996528661445302,minus,OK
JVASP-38116,Rb2LiTlCl6,0,70,3,2.4868026969663974,2.568763849920754,1.0329584462226695,minus,OK
JVASP-38116,Rb2LiTlCl6,1,70,3,2.486800352699177,2.5687620896621954,1.0329587121354784,minus,OK
JVASP-38303,RbNa2Sb,0,36,3,3.0086371181065017,2.9490880360635012,0.9802072899770385,minus,OK
JVASP-38303,RbNa2Sb,1,36,3,3.00972852038148,2.949016525401639,0.9798280826430996,minus,OK
JVASP-38635,KF2,0,48,3,1.2928153807815947,1.1102123354823095,0.8587555129573958,minus,OK
JVASP-38635,KF2,1,48,3,1.3250401377900511,1.1308678318203365,0.8534593025283278,minus,OK
JVASP-38635,KF2,22,48,3,1.4321316449247699,1.2450029501167776,0.8693355492344964,minus,OK
JVASP-38635,KF2,23,48,3,1.4027667805346695,1.2325220074449974,0.8786364380365618,minus,OK
JVASP-38655,K2PtC2,0,52,3,3.176569898864037,3.1777837570196064,1.0003821285834142,minus,OK
JVASP-38655,K2PtC2,1,52,3,3.1764716945351767,3.177742743824252,1.0004001450071984,minus,OK
JVASP-39092,Si2OsRu,38,40,3,1.2657162643925834,1.2563619265551715,0.9926094511854116,minus,OK
JVASP-39092,Si2OsRu,39,40,3,1.2682646247298304,1.2579108983446734,0.9918363043616686,minus,OK
JVASP-39996,Ba2HgPb,12,50,3,3.744272589157374,3.7476560829534407,1.0009036451581717,minus,OK
JVASP-39996,Ba2HgPb,13,50,3,3.744059655518048,3.7478370050655565,1.0010088913893083,minus,OK
JVASP-40117,AgBr,0,20,3,1.3738193666413545,1.3723710544451038,0.9989457768383397,minus,OK
JVASP-40117,AgBr,1,20,3,1.3738529463027422,1.3723867518409927,0.9989327864632854,minus,OK
JVASP-40227,Ca2AsAu,0,44,3,2.7872816758453274,2.784066802092052,0.9988465917237086,minus,OK
JVASP-40227,Ca2AsAu,1,44,3,2.7881732719603516,2.784026149365239,0.9985126022701607,minus,OK
JVASP-40299,Sr2BiAu,0,44,3,2.6968213583376768,2.693911192242446,0.9989208902969292,minus,OK
JVASP-40299,Sr2BiAu,1,44,3,2.6958839403116555,2.6938007016838377,0.9992272521095337,minus,OK
JVASP-40348,TaAlFe2,42,44,3,0.9161358038152279,0.8809834751949925,0.9616297840627511,minus,OK
JVASP-40348,TaAlFe2,43,44,3,0.9105247067670867,0.8792825292071367,0.9656877212361664,minus,OK
JVASP-40398,Rb2Hf2O5,0,78,3,1.925516480091681,1.9255931650765041,1.0000398256704712,minus,OK
JVASP-40398,Rb2Hf2O5,1,78,3,1.9248514669962433,1.9249656566787263,1.0000593238930073,minus,OK
JVASP-40403,Be2RuAu,38,40,3,0.019118555566166227,0.01076910154243663,0.5632800817596555,minus,OK
JVASP-40403,Be2RuAu,39,40,3,0.017423928257884854,0.009699526794554807,0.5566785314422699,minus,OK
JVASP-40522,Ca2BiAu,0,44,3,2.662112000422316,2.65105666002828,0.9958471542924257,minus,OK
JVASP-40522,Ca2BiAu,1,44,3,2.661201671977432,2.6507929727531296,0.996088722123578,minus,OK
JVASP-40763,KBaP,0,32,3,1.245512973848022,1.230603600430863,0.9880295318232645,minus,OK
JVASP-40763,KBaP,1,32,3,1.2410543996132728,1.2308477123253823,0.9917757937999566,minus,OK
JVASP-40858,Ba2BiAu,0,44,3,2.7039217527641015,2.7020859358536855,0.9993210539807451,minus,OK
JVASP-40858,Ba2BiAu,1,44,3,2.703548429112061,2.7018664292364507,0.9993778547269587,minus,OK
JVASP-41249,HfGaRu2,42,44,3,0.11687651657079212,0.08770918836797423,0.750443210846798,minus,OK
JVASP-41249,HfGaRu2,43,44,3,0.11336926543602252,0.0853697071222283,0.7530233771374732,minus,OK
JVASP-41780,Ba2AsAu,0,44,3,2.1466601491732216,2.1540848142459352,1.0034587054106228,minus,OK
JVASP-41780,Ba2AsAu,1,44,3,2.1481989461277022,2.15011182378424,1.0008904564728447,minus,OK
JVASP-41892,TaAlOs2,42,44,3,0.14028978023760702,0.12234334413850154,0.8720759554351726,minus,OK
JVASP-41892,TaAlOs2,43,44,3,0.1368260374862211,0.12004961880694329,0.8773886974475361,minus,OK
JVASP-41948,Rb2Zr2O5,0,78,3,1.7062971316173514,1.7137280750237096,1.0043550113685737,minus,OK
JVASP-41948,Rb2Zr2O5,1,78,3,1.7060590994006417,1.7133448315070758,1.0042705039403346,minus,OK
JVASP-4438,CrSiTe3,14,88,3,0.24979540779101483,0.22851060679876764,0.9147910636929939,minus,OK
JVASP-4438,CrSiTe3,15,88,3,0.24746320254653092,0.22834331233869137,0.9227364310690014,minus,OK
JVASP-4456,Nb2CS2,0,44,3,0.17383118447481416,0.10198569982813817,0.5866939245467464,minus,OK
JVASP-4456,Nb2CS2,1,44,3,0.17644586629766085,0.10332446020496011,0.585587309994861,minus,OK
JVASP-44705,MnSb4O12,114,116,3,0.10627261881303417,0.030427094182235846,0.28631170024864405,minus,OK
JVASP-44705,MnSb4O12,115,116,3,0.1006257426402278,0.029099963681040744,0.2891900513478274,minus,OK
JVASP-4501,VAgP2Se6,0,88,3,1.170920542343305,0.7389919880574345,0.631120525546957,minus,OK
JVASP-4501,VAgP2Se6,1,88,3,1.1729643026983723,0.7389125015952784,0.6299531024903575,minus,OK
JVASP-4501,VAgP2Se6,2,88,3,0.6467284731860508,0.1584685764430856,0.24503108029619314,minus,OK
JVASP-4501,VAgP2Se6,3,88,3,0.6460319221156577,0.1565330037922661,0.24229917815770458,minus,OK
JVASP-4501,VAgP2Se6,14,88,3,0.7870671504939336,0.3616259822057095,0.459460138793452,minus,OK
JVASP-4501,VAgP2Se6,15,88,3,0.7869606493758282,0.3572538903722531,0.45396665088096366,minus,OK
JVASP-51203,ReRuBr,0,32,3,1.0802355528949217,1.072023999400807,0.992398367678134,minus,OK
JVASP-51203,ReRuBr,1,32,3,1.081525718403573,1.0718070321827142,0.9910139111299134,minus,OK
JVASP-51208,LiTaBe,20,22,3,0.21940987615036678,0.19639593507929645,0.8951098215136937,minus,OK
JVASP-51208,LiTaBe,21,22,3,0.2014350480063492,0.18157763339595204,0.9014202602430375,minus,OK
JVASP-5311,HgPS3,2,88,3,0.19220774391082632,0.2475226756229355,1.2877872170320683,minus,OK
JVASP-5311,HgPS3,3,88,3,0.19206693699309557,0.24739341842454093,1.2880583316296352,minus,OK
JVASP-5314,UCl5,60,92,3,0.6816623437865348,0.23414966022314715,0.3434980124066704,minus,OK
JVASP-5314,UCl5,61,92,3,0.6790112140018763,0.23462541839769563,0.34553982844390446,minus,OK
JVASP-5335,NbSe2Cl2,4,80,3,1.9527560034568208,1.3934557801132545,0.7135841741858798,minus,OK
JVASP-5335,NbSe2Cl2,5,80,3,1.952973162991381,1.3936368992283235,0.7135975678711741,minus,OK
JVASP-5335,NbSe2Cl2,6,80,3,2.076749785473165,1.5589715869833523,0.7506785833750104,minus,OK
JVASP-5335,NbSe2Cl2,7,80,3,2.0769075865785593,1.5591626917410084,0.750713561747603,minus,OK
JVASP-5335,NbSe2Cl2,52,80,3,2.3169575610736093,1.913196689617494,0.8257366132899626,minus,OK
JVASP-5335,NbSe2Cl2,53,80,3,2.317008156429078,1.913075667945282,0.8256663502184957,minus,OK
JVASP-5335,NbSe2Cl2,54,80,3,2.6323313243465667,2.234267312333623,0.8487789100364269,minus,OK
JVASP-5335,NbSe2Cl2,55,80,3,2.63252926668799,2.2343961713392666,0.8487640383008473,minus,OK
JVASP-5365,CrCl3,56,60,3,0.9636199642225053,0.7768677200884381,0.8061972031839877,minus,OK
JVASP-5365,CrCl3,57,60,3,0.9617513450945725,0.7757295698837778,0.8065801767165686,minus,OK
JVASP-5365,CrCl3,58,60,3,0.9754512287828181,0.7596615036332564,0.7787795855064663,minus,OK
JVASP-5365,CrCl3,59,60,3,0.9747538946709868,0.7581336914156771,0.7777693380456545,minus,OK
JVASP-54664,ScIr3C,0,56,3,0.0646764484576336,0.030185806065697034,0.4667202171045352,minus,OK
JVASP-54664,ScIr3C,1,56,3,0.0527369121321226,0.03014482440515468,0.5716076877924211,minus,OK
JVASP-54890,RbW3Cl9,158,204,3,0.6266615092421942,0.09930644059570426,0.15846902854428224,minus,OK
JVASP-54890,RbW3Cl9,159,204,3,0.6309108349994619,0.10116725128426451,0.160351107750988,minus,OK
JVASP-56172,Mg3Si8Ir3,0,248,3,0.4614479611279416,2.5259786563265196,5.474027125728623,plus,OK
JVASP-56172,Mg3Si8Ir3,1,248,3,0.4604907548807199,2.5444197917899434,5.5254524978444355,plus,OK
JVASP-5668,TaCl4,48,72,3,0.1787533446232618,0.09489184022850732,0.5308535089427283,minus,OK
JVASP-5668,TaCl4,49,72,3,0.17849396082709507,0.09497994370773406,0.532118528087009,minus,OK
JVASP-5668,TaCl4,50,72,3,0.2656336475646835,0.12997702547495296,0.48930934264757525,minus,OK
JVASP-5668,TaCl4,51,72,3,0.26583793466567956,0.13014762621368614,0.4895750727877159,minus,OK
JVASP-5668,TaCl4,56,72,3,0.4207467600767617,0.3369939822307654,0.8009425483615932,minus,OK
JVASP-5668,TaCl4,57,72,3,0.4206004163991214,0.3369752403140465,0.8011766683423341,minus,OK
JVASP-5668,TaCl4,58,72,3,0.21791672165314785,0.1384637116827039,0.6353973693817442,minus,OK
JVASP-5668,TaCl4,59,72,3,0.2186545009543521,0.1386696545631976,0.6341952896370849,minus,OK
JVASP-5668,TaCl4,60,72,3,0.5483779953877399,0.422867520933418,0.7711241597767292,minus,OK
JVASP-5668,TaCl4,61,72,3,0.5479316510909187,0.42347872222907135,0.7728677863122808,minus,OK
JVASP-5743,Nb3Cl8,108,168,3,0.42595687566853485,0.390229811729358,0.9161251620058871,minus,OK
JVASP-5743,Nb3Cl8,109,168,3,0.4316497258930059,0.4001756144591678,0.9270841389538155,minus,OK
JVASP-5743,Nb3Cl8,110,168,3,0.42143241194925873,0.3849840980082841,0.9135132635565698,minus,OK
JVASP-5743,Nb3Cl8,111,168,3,0.4278632396469087,0.3957538384833841,0.9249540549685392,minus,OK
JVASP-5839,AlSiTe3,14,80,3,1.9916885222748002,1.9471126505289815,0.9776190547631883,minus,OK
JVASP-5839,AlSiTe3,15,80,3,1.9918654401711704,1.9467240976270532,0.9773371525838422,minus,OK
JVASP-5887,CdBr2,4,28,2,11.175710153283074,11.13401712614154,0.9962693174241561,minus,OK
JVASP-5887,CdBr2,5,28,2,11.171733086396028,11.134240289695587,0.9966439587832531,minus,OK
JVASP-5905,BCl3,0,26,2,0.010553485237125269,0.09232837144385808,8.748614260534845,minus,OK
JVASP-5905,BCl3,1,26,2,0.01099756545907819,0.09685470800075272,8.806922619478641,minus,OK
JVASP-5905,BCl3,6,26,2,0.0008521116158924315,0.08005427640209183,93.94811068060558,minus,OK
JVASP-5905,BCl3,7,26,2,0.0007343410523766773,0.08003738898073734,108.99212119722606,minus,OK
JVASP-5905,BCl3,18,26,2,0.850865487126377,0.8833167058739535,1.0381390704389408,minus,OK
JVASP-5905,BCl3,19,26,2,0.8508619606869683,0.8832809690933077,1.0381013723779178,minus,OK
JVASP-5968,SbI3,26,64,2,6.451865720768138,6.3997382149325945,0.9919205532025025,minus,OK
JVASP-5968,SbI3,27,64,2,6.44982274706462,6.4003540894292845,0.992330229903163,minus,OK
JVASP-5968,SbI3,28,64,2,4.652631220954061,4.610096565306463,0.9908579352999151,minus,OK
JVASP-5968,SbI3,29,64,2,4.662009768008783,4.609626211626163,0.9887637394623062,minus,OK
JVASP-5968,SbI3,52,64,2,4.694549573684011,4.612313348775598,0.9824826165710551,minus,OK
JVASP-5968,SbI3,53,64,2,4.693464735448252,4.613189762803811,0.9828964363920433,minus,OK
JVASP-6004,BBr3,6,32,2,1.4835585978336743,1.5774488871754178,1.0632872132444544,minus,OK
JVASP-6004,BBr3,7,32,2,1.4835731831466155,1.5773467320095285,1.0632079023321397,minus,OK
JVASP-6004,BBr3,8,32,2,2.23074914379626,2.308676909085827,1.0349334507227246,minus,OK
JVASP-6004,BBr3,9,32,2,2.227466682702297,2.312547839045018,1.0381963766297517,minus,OK
JVASP-6004,BBr3,10,32,2,2.475848777222089,2.563906576522478,1.0355667115498024,plus,OK
JVASP-6004,BBr3,11,32,2,2.4825804347472484,2.5830020192460914,1.040450485749948,plus,OK
JVASP-6004,BBr3,12,32,2,0.011589069565244286,0.09377005369928265,8.091249532274775,minus,OK
JVASP-6004,BBr3,13,32,2,0.011468472685462517,0.09375656749580386,8.175157239084683,minus,OK
JVASP-6004,BBr3,22,32,2,3.8126587972034423,3.8340461221922277,1.005609556513285,minus,OK
JVASP-6004,BBr3,23,32,2,3.7630285330891526,3.7905228569351586,1.0073064351237953,minus,OK
JVASP-6004,BBr3,24,32,2,0.5118517694431997,0.5479902374908411,1.0706033859899584,minus,OK
JVASP-6004,BBr3,25,32,2,0.5118348996220445,0.5479426141699246,1.0705456282378227,minus,OK
JVASP-6004,BBr3,26,32,2,1.4444767002029049,1.5656900488728904,1.0839150597949823,minus,OK
JVASP-6004,BBr3,27,32,2,1.4454935716699844,1.5705159908090272,1.0864911623194586,minus,OK
JVASP-60236,Nb2O5,28,54,2,3.1987007876222826,2.889676300056479,0.903390623855283,minus,OK
JVASP-60236,Nb2O5,29,54,2,3.195791616987501,2.8896543581134386,0.9042061261920947,minus,OK
JVASP-60236,Nb2O5,30,54,2,3.200039425044404,2.8814368835180226,0.9004379324101732,minus,OK
JVASP-60236,Nb2O5,31,54,2,3.2003915424906593,2.8814756538969992,0.9003509775727415,minus,OK
JVASP-60236,Nb2O5,32,54,2,2.7360852256718373,2.3947520521419046,0.8752476091287984,minus,OK
JVASP-60236,Nb2O5,33,54,2,2.7346995615683323,2.3951126570819756,0.8758229572057247,minus,OK
JVASP-60237,Te2Au,8,28,2,2.991788113588755,2.903762319217031,0.9705775305504059,minus,OK
JVASP-60237,Te2Au,9,28,2,2.9908134944472984,2.9028197239324203,0.9705786500300851,minus,OK
JVASP-60237,Te2Au,10,28,2,3.8828175343170983,3.808640591541592,0.9808961038936505,minus,OK
JVASP-60237,Te2Au,11,28,2,3.8919043232737294,3.8171233592227374,0.9807855081113379,minus,OK
JVASP-60241,Ge3Sb2O9,16,94,2,2.554898796211477,2.4046235848577258,0.9411815405069719,minus,OK
JVASP-60241,Ge3Sb2O9,17,94,2,2.52963991544176,2.386681073901662,0.9434864856980513,minus,OK
JVASP-60241,Ge3Sb2O9,18,94,2,2.4759980000017343,2.127784273636471,0.8593642941694543,minus,OK
JVASP-60241,Ge3Sb2O9,19,94,2,2.470714995298551,2.1255824686489797,0.8603106682452999,minus,OK
JVASP-60241,Ge3Sb2O9,20,94,2,3.2596028618181423,3.244310583690149,0.9953085456185102,minus,OK
JVASP-60241,Ge3Sb2O9,21,94,2,3.258277195336939,3.2429043862034463,0.9952819210239406,minus,OK
JVASP-60241,Ge3Sb2O9,56,94,2,4.334540029567212,4.375756623371208,1.009508873726588,minus,OK
JVASP-60241,Ge3Sb2O9,57,94,2,4.3355896722301885,4.376816169623586,1.0095088558904586,minus,OK
JVASP-60241,Ge3Sb2O9,58,94,2,2.1580106438837037,2.0168396005707265,0.9345827863671163,minus,OK
JVASP-60241,Ge3Sb2O9,59,94,2,2.34750768329408,2.17406420256471,0.9261159049814098,minus,OK
JVASP-60261,CuBr,0,20,2,0.07183757639353242,0.07573284360004573,1.0542232547653712,minus,OK
JVASP-60261,CuBr,1,20,2,0.07184309069154277,0.07574931293977546,1.0543715785419645,minus,OK
JVASP-60261,CuBr,6,20,2,1.8474124999724681,1.779190583846559,0.9630716387775194,minus,OK
JVASP-60261,CuBr,7,20,2,1.845375868462213,1.7788299244705221,0.9639390841026089,minus,OK
JVASP-60280,UBr4,14,96,2,0.4889615201529786,0.410433785122448,0.8393989469642477,minus,OK
JVASP-60280,UBr4,15,96,2,0.49032308792434354,0.4166043197628807,0.849652667849005,minus,OK
JVASP-60280,UBr4,64,96,2,0.9411458242249797,0.8234678681379985,0.8749631002359414,minus,OK
JVASP-60280,UBr4,65,96,2,1.1319198489739042,1.0051120308970474,0.8879710271077857,minus,OK
JVASP-6031,MnI2,24,28,2,1.5666119579413929,1.5147998941030298,0.9669273149769348,minus,OK
JVASP-6031,MnI2,25,28,2,1.509605631870759,1.4503929545967886,0.9607760622881409,minus,OK
JVASP-6034,CoBr2,24,28,2,1.854758412312334,1.7848512311958202,0.9623092793905379,minus,OK
JVASP-6034,CoBr2,25,28,2,1.7891215056934524,1.7102192499686386,0.9558988836287943,minus,OK
JVASP-60349,Ta3SBr7,4,98,2,1.3339769440955087,1.2754161906108745,0.95610062546895,minus,OK
JVASP-60349,Ta3SBr7,5,98,2,1.3090602279955978,1.246345835973248,0.95209204994458,minus,OK
JVASP-60349,Ta3SBr7,6,98,2,0.8884355298839974,0.7493765145912057,0.8434787774516981,minus,OK
JVASP-60349,Ta3SBr7,7,98,2,0.9382322913629243,0.8014568406721164,0.8542200562164399,minus,OK
JVASP-60349,Ta3SBr7,12,98,2,0.14064311915232452,0.039155187163459844,0.2784010152750704,minus,OK
JVASP-60349,Ta3SBr7,13,98,2,0.2388622530204898,0.03482480482654354,0.14579450870186778,minus,OK
JVASP-60349,Ta3SBr7,62,98,2,0.9725845355896056,0.8366100396338498,0.8601926197877241,minus,OK
JVASP-60349,Ta3SBr7,63,98,2,0.9777607464683513,0.8398204547821196,0.8589222443379234,minus,OK
JVASP-60349,Ta3SBr7,68,98,2,1.18002775531997,1.0580232034365697,0.8966087438762674,minus,OK
JVASP-60349,Ta3SBr7,69,98,2,1.1918355972517292,1.067680869868807,0.8958289820599314,minus,OK
JVASP-60389,CrGeTe3,14,88,2,0.31559474156217104,0.12805288652263364,0.4057510143824994,minus,OK
JVASP-60389,CrGeTe3,15,88,2,0.310255884071959,0.126815090041348,0.40874354541471075,minus,OK
JVASP-60391,CoH2SeO4,82,96,2,0.3473495313548906,0.18253980772606734,0.5255219634644175,minus,OK
JVASP-60391,CoH2SeO4,83,96,2,0.3422689083192456,0.17723050723445816,0.5178107123570492,minus,OK
JVASP-60443,CrCl3,37,60,2,2.506281573896481,2.4099103820248384,0.9615481385350427,minus,OK
JVASP-60443,CrCl3,38,60,2,2.414809327379376,2.3227703326536515,0.9618856057568702,minus,OK
JVASP-60443,CrCl3,56,60,2,1.0604326276135272,1.0075758561254395,0.9501554647492879,minus,OK
JVASP-60443,CrCl3,57,60,2,1.0604778650256863,1.005854709942797,0.9484919422796568,minus,OK
JVASP-60525,VAgP2Se6,0,88,2,1.8084995305394085,1.6186995474513202,0.8950511294678202,minus,OK
JVASP-60525,VAgP2Se6,1,88,2,1.8102773041880966,1.61894457206839,0.894307501023707,minus,OK
JVASP-60525,VAgP2Se6,2,88,2,0.3589033544654936,0.10220159037365373,0.2847607555127485,minus,OK
JVASP-60525,VAgP2Se6,3,88,2,0.3569822075036695,0.10173978145794588,0.2849995863082338,minus,OK
JVASP-60525,VAgP2Se6,14,88,2,0.28790322330851975,0.12833417442332573,0.4457545592874507,minus,OK
JVASP-60525,VAgP2Se6,15,88,2,0.2866421879570429,0.1275861784167392,0.44510607222918513,minus,OK
JVASP-60525,VAgP2Se6,61,88,2,0.9961504977493691,0.9733022338123701,0.9770634417303201,minus,OK
JVASP-60525,VAgP2Se6,62,88,2,0.9123441094973083,0.8790572063681716,0.963514968987439,minus,OK
JVASP-60529,Li2UBr6,53,68,2,1.9473424905717183,1.9041284087742585,0.9778086895311504,minus,OK
JVASP-60529,Li2UBr6,54,68,2,1.481704378085096,1.4380671153531148,0.9705492786702996,minus,OK
JVASP-60543,GaAgP2Se6,16,84,2,4.367828341180553,4.1693034640892055,0.9545483792896289,minus,OK
JVASP-60543,GaAgP2Se6,17,84,2,4.359075408109173,4.160142272498131,0.9543634562409801,minus,OK
JVASP-6055,FeCl2,20,24,2,1.8319128748390519,1.7762628788911212,0.9696219199546704,minus,OK
JVASP-6055,FeCl2,21,24,2,1.797488713333815,1.7432884753542823,0.9698466880056191,minus,OK
JVASP-60558,YBr3,16,72,2,4.221437417105413,4.042894577621297,0.9577056765639461,minus,OK
JVASP-60558,YBr3,17,72,2,4.193919883071043,4.01242545254113,0.9567243925515784,minus,OK
JVASP-60578,CrP2S7,4,70,2,0.3877837299547652,0.21620572725635073,0.5575420280824341,minus,OK
JVASP-60578,CrP2S7,5,70,2,0.3836263990403802,0.20929286275762451,0.5455642867153011,minus,OK
JVASP-60578,CrP2S7,54,70,2,0.7576052205399106,0.44126056691413706,0.5824412965365666,minus,OK
JVASP-60578,CrP2S7,55,70,2,0.756534283551247,0.4608447330221045,0.6091524773455785,minus,OK
JVASP-6079,InSe,4,32,2,1.8882006773032953,1.9076729772159973,1.0103126220357637,minus,OK
JVASP-6079,InSe,5,32,2,1.8912211766251086,1.9115485481031493,1.0107482782708235,minus,OK
JVASP-6088,CrBr3,52,72,2,1.3368212806154718,1.1040484058771791,0.8258758458489499,minus,OK
JVASP-6088,CrBr3,53,72,2,0.9598697860415681,0.7481084772407367,0.7793853792667864,minus,OK
JVASP-6088,CrBr3,68,72,2,1.1612419516413328,1.0257517179238849,0.8833229943803338,minus,OK
JVASP-6088,CrBr3,69,72,2,1.1611356524575387,1.023849881969767,0.8817659502598107,minus,OK
JVASP-6094,BiI3,24,64,2,5.906160537124707,5.87211850309119,0.9942361820645517,minus,OK
JVASP-6094,BiI3,25,64,2,5.895647906855265,5.875424897881807,0.9965698411280729,minus,OK
JVASP-6094,BiI3,26,64,2,4.397014813827941,4.35673305275024,0.9908388388979221,minus,OK
JVASP-6094,BiI3,27,64,2,4.400409099865383,4.35718166307761,0.9901764959105517,minus,OK
JVASP-6094,BiI3,28,64,2,3.1396689571216143,3.12192154255581,0.99434736120012,minus,OK
JVASP-6094,BiI3,29,64,2,3.1468682839624913,3.1216778435639188,0.9919950763344778,minus,OK
JVASP-6106,BI3,0,32,2,0.0010500990724022297,0.08686623742702915,82.72194472880739,minus,OK
JVASP-6106,BI3,1,32,2,0.0011147435611900598,0.08695665532431984,78.00597227176452,minus,OK
JVASP-6106,BI3,6,32,2,2.204721651474154,2.310175943307029,1.0478311136294074,minus,OK
JVASP-6106,BI3,7,32,2,2.2047560465651657,2.3105282408187,1.047974556830593,minus,OK
JVASP-6106,BI3,8,32,2,3.623595760366398,3.7155287434145876,1.0253706509025426,minus,OK
JVASP-6106,BI3,9,32,2,3.6204719242028194,3.720392240180567,1.027598699304856,minus,OK
JVASP-6106,BI3,10,32,2,3.4997988496263526,3.5960185442281896,1.0274929213752126,plus,OK
JVASP-6106,BI3,11,32,2,3.513273455680971,3.624275720180701,1.0315951109129404,minus,OK
JVASP-6106,BI3,12,32,2,3.1106115463097876,3.196200384988171,1.027515116369937,minus,OK
JVASP-6106,BI3,13,32,2,3.1094900541693407,3.19668024924335,1.0280400302155979,minus,OK
JVASP-6106,BI3,14,32,2,4.041084945171323,4.133046590433766,1.022756672158631,minus,OK
JVASP-6106,BI3,15,32,2,4.214958811303616,4.321997202312531,1.0253948842208995,minus,OK
JVASP-6106,BI3,22,32,2,4.0477248858596875,4.036656938611549,0.9972656374728424,minus,OK
JVASP-6106,BI3,23,32,2,3.9724784391731705,3.9701189391815266,0.9994060383139209,minus,OK
JVASP-6106,BI3,24,32,2,1.327204506073688,1.3682444633595785,1.0309221051451223,minus,OK
JVASP-6106,BI3,25,32,2,1.327450789922343,1.3683595190488487,1.030817510853942,minus,OK
JVASP-6109,MoBr3,10,72,2,0.10502799043473957,0.07792212229694521,0.7419176733212189,minus,OK
JVASP-6109,MoBr3,11,72,2,0.12044078682172181,0.09234471890759526,0.766722979353209,minus,OK
JVASP-6115,AlI3,0,64,2,0.838763048545323,0.6360048059183379,0.7582651703855681,minus,OK
JVASP-6115,AlI3,1,64,2,0.8385978011411126,0.6357188475642636,0.758073592250321,minus,OK
JVASP-6115,AlI3,2,64,2,2.1995489413067264,2.0117008029255294,0.9145969726549487,minus,OK
JVASP-6115,AlI3,3,64,2,2.199417314134352,2.0116918643430237,0.9146476439078078,minus,OK
JVASP-6115,AlI3,48,64,2,4.51203572195732,4.363161114050907,0.9670050023802048,minus,OK
JVASP-6115,AlI3,49,64,2,4.511881675715809,4.363106723174006,0.9670259631712971,minus,OK
JVASP-6115,AlI3,50,64,2,2.0946379942424453,1.9598903153388074,0.935670182974805,minus,OK
JVASP-6115,AlI3,51,64,2,2.0945113360939045,1.9598174088660514,0.9356919559676166,minus,OK
JVASP-6118,TiI3,0,72,2,0.8100328915027042,0.6161368656304955,0.7606319102518057,minus,OK
JVASP-6118,TiI3,1,72,2,0.8121733273656047,0.6165909492417283,0.7591864057414018,minus,OK
JVASP-6307,MgPSe3,0,80,2,6.083473807059454,6.128383606832963,1.0073822623714421,minus,OK
JVASP-6307,MgPSe3,1,80,2,6.0835674129290656,6.128435382953031,1.0073752729243388,minus,OK
JVASP-6307,MgPSe3,2,80,2,2.5307101851073925,2.600941302976808,1.027751545112794,minus,OK
JVASP-6307,MgPSe3,3,80,2,2.53056962334348,2.600919473951367,1.0278000059587131,minus,OK
JVASP-6307,MgPSe3,14,80,2,4.928413137487613,5.014407816001288,1.0174487560427032,minus,OK
JVASP-6307,MgPSe3,15,80,2,4.928694485908741,5.014416173201386,1.017392371861905,minus,OK
JVASP-6313,AlSiTe3,14,80,2,6.0271972921504915,5.874997523904112,0.9747478370345373,minus,OK
JVASP-6313,AlSiTe3,15,80,2,6.027581878645914,5.874819376787741,0.9746560884723326,minus,OK
JVASP-6319,CrSiTe3,14,88,2,0.2785790461871265,0.15004123853792495,0.5385948462079937,minus,OK
JVASP-6319,CrSiTe3,15,88,2,0.27474027191912775,0.14985453159822443,0.5454407195255868,minus,OK
JVASP-6352,ScAgP2Se6,0,88,2,6.247150858294686,6.311775814448499,1.0103447087511912,minus,OK
JVASP-6352,ScAgP2Se6,1,88,2,6.248390114210973,6.313821061070292,1.0104716488028662,minus,OK
JVASP-6352,ScAgP2Se6,2,88,2,5.806391305074802,5.896904278053075,1.0155885072539228,minus,OK
JVASP-6352,ScAgP2Se6,3,88,2,5.8064537555123525,5.896968713305616,1.0155886814232065,minus,OK
JVASP-6352,ScAgP2Se6,14,88,2,3.4892218895726943,3.560060204494385,1.0203020378650571,minus,OK
JVASP-6352,ScAgP2Se6,15,88,2,3.4893911146397874,3.560456657300405,1.0203661728725282,minus,OK
JVASP-6370,ScAgP2S6,2,76,2,5.981007666367434,6.047924091094892,1.0111881523081376,minus,OK
JVASP-6370,ScAgP2S6,3,76,2,5.981352541747052,6.04838694524152,1.0112072316464544,minus,OK
JVASP-6382,Nb3TeCl7,0,86,2,4.633712543044826,4.6378929348053095,1.000902168989045,minus,OK
